"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
1230,"1","2025-01-12T00:06:05.225211Z",1287,"/data/upload/5/1e7f970a-image_1306.jpg","[{""x"":22.469745222929937,""y"":65.44585987261146,""width"":52.35668789808917,""height"":30.573248407643305,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",2.408,"2025-01-12T00:06:05.225223Z"
1231,"1","2025-01-12T00:06:10.100544Z",1288,"/data/upload/5/ff7751c8-image_1307.jpg","[{""x"":37.0859872611465,""y"":40.12738853503185,""width"":26.61464968152866,""height"":16.24203821656051,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":37.0859872611465,""y"":66.2420382165605,""width"":26.832802547770697,""height"":26.27388535031848,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",3.71,"2025-01-12T00:06:10.100561Z"
1232,"1","2025-01-12T00:06:14.410520Z",1289,"/data/upload/5/c6aa956c-image_1308.jpg","[{""x"":5.520169851380042,""y"":13.85350318471336,""width"":91.29511677282358,""height"":73.72611464968146,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":400}]",3.586,"2025-01-12T00:06:14.410533Z"
1233,"1","2025-01-12T00:06:46.846750Z",1290,"/data/upload/5/74edb7de-image_1309.jpg","[{""x"":23.778662420382165,""y"":33.28025477707006,""width"":37.52229299363057,""height"":24.04458598726114,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",7.261,"2025-01-12T00:06:46.846772Z"
1234,"1","2025-01-12T00:07:06.257796Z",1291,"/data/upload/5/93aed323-image_1310.jpg","[{""x"":31.414012738853504,""y"":60.35031847133758,""width"":38.39490445859873,""height"":37.73885350318471,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":15.270700636942674,""y"":23.40764331210191,""width"":66.31847133757962,""height"":36.46496815286624,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",18.111,"2025-01-12T00:07:06.257812Z"
1235,"1","2025-01-12T00:07:10.663710Z",1292,"/data/upload/5/d1a0bfd4-image_1311.jpg","[{""x"":8.726114649681529,""y"":24.04458598726114,""width"":80.28025477707007,""height"":50.477707006369435,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",3.148,"2025-01-12T00:07:10.663729Z"
1236,"1","2025-01-12T00:07:13.298000Z",1293,"/data/upload/5/1b1f7e1c-image_1312.jpg","[{""x"":7.199044585987262,""y"":21.337579617834397,""width"":89.87898089171973,""height"":59.235668789808926,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",1.875,"2025-01-12T00:07:13.298028Z"
1237,"1","2025-01-12T00:07:19.772842Z",1294,"/data/upload/5/9e0a626b-image_1313.jpg","[{""x"":33.15923566878981,""y"":46.01910828025478,""width"":30.977707006369425,""height"":20.85987261146497,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":32.068471337579616,""y"":15.127388535031846,""width"":37.08598726114651,""height"":31.05095541401274,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":37.74044585987261,""y"":82.48407643312102,""width"":18.324840764331213,""height"":15.923566878980894,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",5.345,"2025-01-12T00:07:19.772861Z"
1238,"1","2025-01-12T00:07:28.871556Z",1295,"/data/upload/5/07d943c2-image_1314.jpg","[{""x"":40.14012738853499,""y"":39.17197452229298,""width"":36.43152866242036,""height"":13.375796178343968,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":44.28503184713376,""y"":19.426751592356688,""width"":37.740445859872615,""height"":20.382165605095544,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":24.21496815286624,""y"":74.52229299363057,""width"":54.10191082802549,""height"":22.13375796178343,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",7.839,"2025-01-12T00:07:28.871573Z"
1239,"1","2025-01-12T00:08:34.644449Z",1296,"/data/upload/5/3bb5313e-image_1315.jpg","[{""x"":3.054140127388535,""y"":14.808917197452228,""width"":95.55095541401275,""height"":76.7515923566879,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",2.124,"2025-01-12T00:08:34.644469Z"
1240,"1","2025-01-12T00:08:37.023399Z",1297,"/data/upload/5/28c3e9ef-image_1316.jpg","[{""x"":7.853503184713376,""y"":18.312101910828023,""width"":87.04299363057325,""height"":65.92356687898089,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",1.668,"2025-01-12T00:08:37.023414Z"
1241,"1","2025-01-12T00:08:48.613392Z",1298,"/data/upload/5/b2f96640-image_1317.jpg","[{""x"":32.003715498938426,""y"":45.382165605095544,""width"":26.428874734607216,""height"":17.03821656050956,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":389},{""x"":29.319532908704875,""y"":13.375796178343938,""width"":36.33970276008493,""height"":32.16560509554139,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":389},{""x"":25.190021231422506,""y"":68.31210191082802,""width"":41.70806794055203,""height"":31.687898089171977,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":389}]",9.944,"2025-01-12T00:08:48.613419Z"
1242,"1","2025-01-12T00:08:51.814297Z",1299,"/data/upload/5/3ad27522-image_1318.jpg","[{""x"":12.996815286624203,""y"":3.343949044585987,""width"":76.79936305732484,""height"":93.47133757961784,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":318}]",1.895,"2025-01-12T00:08:51.814318Z"
1243,"1","2025-01-12T00:09:11.108743Z",1300,"/data/upload/5/cfd250c8-image_1319.jpg","[{""x"":35.12261146496815,""y"":49.04458598726106,""width"":30.323248407643288,""height"":19.10828025477708,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":32.06847133757961,""y"":15.286624203821649,""width"":41.88535031847137,""height"":34.07643312101907,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":30.75955414012739,""y"":84.07643312101911,""width"":43.19426751592357,""height"":15.127388535031841,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",17.166,"2025-01-12T00:09:11.108758Z"
1244,"1","2025-01-12T00:09:17.107314Z",1301,"/data/upload/5/22d400a3-image_1320.jpg","[{""x"":15.286624203821656,""y"":80.41401273885349,""width"":71.12526539278132,""height"":18.312101910828034,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":400},{""x"":18.895966029723994,""y"":3.9808917197452227,""width"":64.11889596602973,""height"":38.375796178343954,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":400}]",5.059,"2025-01-12T00:09:17.107332Z"
1245,"1","2025-01-12T00:09:20.560204Z",1302,"/data/upload/5/10dd0bde-image_1321.jpg","[{""x"":5.520169851380043,""y"":13.694267515923567,""width"":90.23354564755839,""height"":73.72611464968152,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":400}]",2.724,"2025-01-12T00:09:20.560222Z"
1246,"1","2025-01-12T00:09:32.223384Z",1303,"/data/upload/5/6e262d54-image_1322.jpg","[{""x"":32.48407643312098,""y"":43.789808917197455,""width"":29.61783439490449,""height"":19.26751592356689,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":450},{""x"":26.990445859872608,""y"":81.84713375796179,""width"":40.60509554140128,""height"":15.28662420382166,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":450},{""x"":32.72292993630573,""y"":20.541401273885352,""width"":34.156050955414,""height"":27.707006369426747,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":450}]",10.275,"2025-01-12T00:09:32.223411Z"
1247,"1","2025-01-12T00:09:36.331768Z",1304,"/data/upload/5/66dd1166-image_1323.jpg","[{""x"":5.890127388535031,""y"":17.197452229299362,""width"":90.53343949044586,""height"":66.71974522292993,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",2.568,"2025-01-12T00:09:36.331783Z"
1248,"1","2025-01-12T00:09:42.367526Z",1305,"/data/upload/5/53161422-image_1324.jpg","[{""x"":37.0859872611465,""y"":33.59872611464972,""width"":27.923566878980893,""height"":17.197452229299337,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":37.52229299363057,""y"":77.22929936305732,""width"":22.68789808917198,""height"":21.974522292993626,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",5.072,"2025-01-12T00:09:42.367544Z"
1249,"1","2025-01-12T00:09:49.111713Z",1306,"/data/upload/5/ab706ad5-image_1325.jpg","[{""x"":28.57802547770701,""y"":40.92356687898089,""width"":29.668789808917204,""height"":16.87898089171975,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":29.232484076433124,""y"":17.8343949044586,""width"":34.90445859872611,""height"":26.7515923566879,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":26.396496815286625,""y"":83.59872611464968,""width"":39.70382165605096,""height"":16.40127388535032,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",5.592,"2025-01-12T00:09:49.111726Z"
1250,"1","2025-01-12T00:09:56.684934Z",1307,"/data/upload/5/886ccae0-image_1326.jpg","[{""x"":32.28662420382164,""y"":35.031847133757935,""width"":34.46815286624204,""height"":21.178343949044613,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":32.504777070063696,""y"":16.401273885350317,""width"":35.77707006369427,""height"":18.471337579617835,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":41.01273885350319,""y"":83.43949044585987,""width"":22.251592356687894,""height"":16.242038216560502,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",6.792,"2025-01-12T00:09:56.684952Z"
1251,"1","2025-01-12T00:10:29.968107Z",1308,"/data/upload/5/a478060e-image_1327.jpg","[{""x"":33.595541401273884,""y"":34.87261146496816,""width"":31.850318471337584,""height"":24.681528662420376,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":43.19426751592357,""y"":85.50955414012738,""width"":25.0875796178344,""height"":13.216560509554142,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":27.487261146496817,""y"":16.71974522292994,""width"":46.248407643312134,""height"":19.42675159235667,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",27.154,"2025-01-12T00:10:29.968134Z"
1252,"1","2025-01-12T00:10:34.886243Z",1309,"/data/upload/5/fbd1f1f5-image_1328.jpg","[{""x"":31.85031847133758,""y"":50.79617834394905,""width"":39.04936305732485,""height"":20.85987261146495,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":31.85031847133758,""y"":78.5031847133758,""width"":61.737261146496834,""height"":20.222929936305732,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",4.308,"2025-01-12T00:10:34.886264Z"
1253,"1","2025-01-12T00:10:37.099063Z",1310,"/data/upload/5/350ca378-image_1329.jpg","[{""x"":2.3996815286624207,""y"":19.745222929936308,""width"":97.60031847133757,""height"":59.235668789808926,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",1.634,"2025-01-12T00:10:37.099083Z"
1254,"1","2025-01-12T00:10:42.064908Z",1311,"/data/upload/5/3ea3f8be-image_1330.jpg","[{""x"":8.944267515923569,""y"":12.261146496815286,""width"":85.29777070063693,""height"":61.46496815286625,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",2.761,"2025-01-12T00:10:42.064928Z"
1255,"1","2025-01-12T00:10:44.737507Z",1312,"/data/upload/5/7bb4f634-image_1331.jpg","[{""x"":6.762738853503185,""y"":11.78343949044586,""width"":91.40605095541402,""height"":65.92356687898089,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",1.806,"2025-01-12T00:10:44.737521Z"
1256,"1","2025-01-12T00:10:48.846305Z",1313,"/data/upload/5/5251877f-image_1332.jpg","[{""x"":8.507961783439491,""y"":14.808917197452228,""width"":85.734076433121,""height"":56.687898089171966,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",2.831,"2025-01-12T00:10:48.846323Z"
1257,"1","2025-01-12T00:11:07.623014Z",1314,"/data/upload/5/87b6b6d0-image_1333.jpg","[{""x"":32.245222929936304,""y"":37.261146496815286,""width"":38.455414012738856,""height"":25.63694267515924,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":450},{""x"":32.48407643312102,""y"":83.28025477707006,""width"":50.159235668789805,""height"":14.171974522292999,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":450}]",17.542,"2025-01-12T00:11:07.623027Z"
1258,"1","2025-01-12T00:11:15.274170Z",1315,"/data/upload/5/16626aa0-image_1334.jpg","[{""x"":29.617834394904456,""y"":35.828025477707,""width"":39.64968152866242,""height"":26.433121019108285,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":450},{""x"":34.15605095541402,""y"":86.94267515923568,""width"":42.51592356687897,""height"":9.076433121019093,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":450}]",6.743,"2025-01-12T00:11:15.274190Z"
1259,"1","2025-01-12T00:11:25.821622Z",1316,"/data/upload/5/c85637a9-image_1335.jpg","[{""x"":34.031847133757964,""y"":43.94904458598726,""width"":33.81369426751593,""height"":25.796178343949045,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":26.396496815286607,""y"":81.52866242038216,""width"":56.28343949044584,""height"":18.152866242038115,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":28.796178343949048,""y"":16.0828025477707,""width"":49.08439490445859,""height"":29.299363057324843,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",9.363,"2025-01-12T00:11:25.821640Z"
1260,"1","2025-01-12T00:11:35.117556Z",1317,"/data/upload/5/f5316fe0-image_1336.jpg","[{""x"":30.54140127388535,""y"":42.8343949044586,""width"":34.68630573248408,""height"":25.318471337579616,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":30.105095541401283,""y"":15.12738853503185,""width"":41.88535031847134,""height"":28.662420382165614,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":35.995222929936304,""y"":85.03184713375796,""width"":31.195859872611464,""height"":14.01273885350318,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",7.943,"2025-01-12T00:11:35.117572Z"
1261,"1","2025-01-12T00:11:42.130505Z",1318,"/data/upload/5/47459614-image_1337.jpg","[{""x"":30.75955414012739,""y"":40.92356687898089,""width"":36.64968152866241,""height"":27.388535031847127,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":29.014331210191084,""y"":17.67515923566879,""width"":42.103503184713375,""height"":22.770700636942674,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":32.941082802547754,""y"":82.484076433121,""width"":40.35828025477709,""height"":16.401273885350363,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",6.129,"2025-01-12T00:11:42.130519Z"
1262,"1","2025-01-12T00:11:54.111110Z",1319,"/data/upload/5/606301c1-image_1338.jpg","[{""x"":35.995222929936304,""y"":43.47133757961778,""width"":31.41401273885353,""height"":24.203821656050923,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":27.48726114649682,""y"":85.35031847133759,""width"":35.777070063694254,""height"":13.85350318471337,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":33.37738853503185,""y"":15.605095541401273,""width"":39.04936305732483,""height"":30.095541401273888,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",10.6,"2025-01-12T00:11:54.111131Z"
1263,"1","2025-01-12T00:12:04.462860Z",1320,"/data/upload/5/ec5de912-image_1339.jpg","[{""x"":27.269108280254777,""y"":59.554140127388486,""width"":53.447452229299365,""height"":37.73885350318466,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":22.03343949044588,""y"":24.840764331210185,""width"":59.3375796178344,""height"":35.19108280254777,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",9.199,"2025-01-12T00:12:04.462878Z"
1264,"1","2025-01-12T00:12:07.728038Z",1321,"/data/upload/5/d9e083b9-image_1340.jpg","[{""x"":22.687898089171977,""y"":57.00636942675159,""width"":56.71974522292993,""height"":37.89808917197452,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",2.637,"2025-01-12T00:12:07.728061Z"
1265,"1","2025-01-12T00:12:14.684578Z",1322,"/data/upload/5/1c3bc60b-image_1341.jpg","[{""x"":34.25,""y"":41.40127388535032,""width"":33.15923566878982,""height"":28.025477707006374,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":37.740445859872615,""y"":89.01273885350318,""width"":28.57802547770701,""height"":9.554140127388536,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":29.6687898089172,""y"":13.853503184713375,""width"":42.10350318471339,""height"":28.503184713375802,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",6.316,"2025-01-12T00:12:14.684594Z"
1266,"1","2025-01-12T00:12:25.151398Z",1323,"/data/upload/5/327e0274-image_1342.jpg","[{""x"":31.414012738853504,""y"":39.171974522293,""width"":35.995222929936304,""height"":24.999999999999993,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":31.195859872611447,""y"":83.91719745222932,""width"":34.03184713375795,""height"":13.694267515923562,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":29.014331210191084,""y"":14.64968152866242,""width"":44.28503184713375,""height"":25.477707006369428,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",8.695,"2025-01-12T00:12:25.151429Z"
1267,"1","2025-01-12T00:12:38.030931Z",1324,"/data/upload/5/aac2873e-image_1343.jpg","[{""x"":28.796178343949048,""y"":43.94904458598726,""width"":37.304140127388536,""height"":24.522292993630565,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":26.614649681528675,""y"":81.68789808917187,""width"":48.86624203821658,""height"":17.51592356687894,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":26.396496815286625,""y"":15.286624203821656,""width"":43.194267515923556,""height"":29.93630573248407,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",12.023,"2025-01-12T00:12:38.030950Z"
1268,"1","2025-01-12T00:12:43.799964Z",1325,"/data/upload/5/2e726c58-image_1344.jpg","[{""x"":30.105095541401276,""y"":39.490445859872615,""width"":33.595541401273884,""height"":25.63694267515924,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":16.14331210191083,""y"":74.84076433121018,""width"":52.35668789808917,""height"":24.68152866242039,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",3.976,"2025-01-12T00:12:43.799979Z"
1269,"1","2025-01-12T00:12:51.437091Z",1326,"/data/upload/5/dee87a19-image_1345.jpg","[{""x"":35.55891719745223,""y"":47.92993630573248,""width"":28.359872611464965,""height"":17.038216560509554,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":32.94108280254777,""y"":16.719745222929934,""width"":31.63216560509555,""height"":30.73248407643312,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":38.61305732484076,""y"":83.28025477706994,""width"":24.214968152866227,""height"":15.44585987261146,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",6.719,"2025-01-12T00:12:51.437106Z"
1270,"1","2025-01-12T00:13:05.781006Z",1327,"/data/upload/5/5cdc4131-image_1346.jpg","[{""x"":32.94108280254773,""y"":38.69426751592358,""width"":36.86783439490444,""height"":14.490445859872631,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":42.97611464968153,""y"":1.7515923566878981,""width"":16.797770700636953,""height"":5.732484076433121,""rotation"":0,""rectanglelabels"":[""Şapka""],""original_width"":300,""original_height"":411},{""x"":16.579617834394906,""y"":82.48407643312102,""width"":78.53503184713375,""height"":17.515923566878982,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.031847133757964,""y"":15.92356687898089,""width"":35.77707006369427,""height"":21.974522292993633,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",13.298,"2025-01-12T00:13:05.781019Z"
1271,"1","2025-01-12T00:13:09.645378Z",1328,"/data/upload/5/70f58e3a-image_1347.jpg","[{""x"":11.562101910828027,""y"":13.375796178343949,""width"":79.18949044585989,""height"":73.88535031847134,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",1.948,"2025-01-12T00:13:09.645395Z"
1272,"1","2025-01-12T00:13:11.971369Z",1329,"/data/upload/5/cd00da0a-image_1348.jpg","[{""x"":14.616242038216562,""y"":10.987261146496815,""width"":71.55414012738854,""height"":72.61146496815286,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",1.695,"2025-01-12T00:13:11.971389Z"
1273,"1","2025-01-12T00:13:14.535656Z",1330,"/data/upload/5/2c649d59-image_1349.jpg","[{""x"":11.12579617834395,""y"":28.18471337579618,""width"":83.3343949044586,""height"":63.05732484076432,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",1.933,"2025-01-12T00:13:14.535672Z"
1274,"1","2025-01-12T00:13:21.977802Z",1331,"/data/upload/5/0b085531-image_1350.jpg","[{""x"":36.431528662420384,""y"":48.72611464968153,""width"":27.05095541401274,""height"":22.292993630573243,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":40.576433121019114,""y"":22.929936305732486,""width"":12.216560509554135,""height"":26.910828025477702,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":34.68630573248408,""y"":86.14649681528662,""width"":33.15923566878981,""height"":12.738853503184714,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",6.514,"2025-01-12T00:13:21.977819Z"
1275,"1","2025-01-12T00:13:27.393957Z",1332,"/data/upload/5/31003bf1-image_1351.jpg","[{""x"":27.05095541401274,""y"":12.579617834394902,""width"":50.17515923566879,""height"":25,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":13.743630573248408,""y"":61.78343949044586,""width"":71.3359872611465,""height"":36.94267515923568,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",4.439,"2025-01-12T00:13:27.393984Z"
1276,"1","2025-01-12T00:13:37.330885Z",1333,"/data/upload/5/1a83a7f2-image_1352.jpg","[{""x"":29.450636942675164,""y"":11.78343949044586,""width"":45.157643312101904,""height"":27.22929936305732,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":32.06847133757963,""y"":0,""width"":33.37738853503184,""height"":12.579617834394902,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":35.777070063694275,""y"":77.70700636942675,""width"":31.632165605095544,""height"":17.19745222929936,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",8.682,"2025-01-12T00:13:37.330903Z"
1277,"1","2025-01-12T00:13:48.828642Z",1334,"/data/upload/5/71f06266-image_1353.jpg","[{""x"":31.414012738853504,""y"":44.904458598726116,""width"":31.414012738853504,""height"":23.885350318471332,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":25.087579617834386,""y"":16.56050955414011,""width"":39.921974522293,""height"":27.707006369426736,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":34.904458598726116,""y"":84.07643312101911,""width"":31.63216560509554,""height"":14.649681528662429,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",9.39,"2025-01-12T00:13:48.828669Z"
1278,"1","2025-01-12T00:13:52.614402Z",1335,"/data/upload/5/f26131c7-image_1354.jpg","[{""x"":6.980891719745223,""y"":19.426751592356688,""width"":86.60668789808918,""height"":49.68152866242039,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",2.896,"2025-01-12T00:13:52.614427Z"
1279,"1","2025-01-12T00:14:05.441895Z",1336,"/data/upload/5/348ef059-image_1355.jpg","[{""x"":30.323248407643316,""y"":42.8343949044586,""width"":39.04936305732484,""height"":27.547770700636935,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":34.90445859872609,""y"":81.84713375796159,""width"":33.37738853503185,""height"":16.87898089171993,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":28.141719745222943,""y"":15.286624203821642,""width"":42.10350318471339,""height"":28.025477707006363,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",11.868,"2025-01-12T00:14:05.441911Z"
1280,"1","2025-01-12T00:14:19.151765Z",1337,"/data/upload/5/40d22c4b-image_1356.jpg","[{""x"":23.778662420382165,""y"":67.51592356687898,""width"":49.957006369426736,""height"":28.50318471337579,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",5.109,"2025-01-12T00:14:19.151781Z"
1281,"1","2025-01-12T00:14:25.298005Z",1338,"/data/upload/5/99846170-image_1357.jpg","[{""x"":23.9968152866242,""y"":59.71337579617835,""width"":47.77547770700639,""height"":34.39490445859866,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",5.252,"2025-01-12T00:14:25.298022Z"
1282,"1","2025-01-12T00:14:31.796631Z",1339,"/data/upload/5/e09bc3f5-image_1358.jpg","[{""x"":27.923566878980893,""y"":46.81528662420382,""width"":31.850318471337587,""height"":17.19745222929936,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":24.65127388535032,""y"":14.808917197452228,""width"":38.394904458598724,""height"":34.87261146496816,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",5.634,"2025-01-12T00:14:31.796655Z"
